Patient ID,Disease,240,244,460,998,1303,2758,2879,3102,4133,7147,7222,7410,7500,7602,7720,7874,8133,8194,8343,8814,9231,9268,10914,11006,11169,11170,11172,11230,12053,12160,12388,14257,15600,16663,16821,17100,17835,19602,21205,21630,22568,23229,23284,29996,31236,31355,41209,73219,75084,85781,90232,103653,136569,137353,141033,146102,160669,520958,537332,551986,557859,558880,567717,574439,575987,622436,637516,5370158,5370325,6041429,6429350,9602988,13544681,13596727,91713521,91726212,91731726,91742720
1,asthma,203402.0,94873.0,156493.0,8505.0,510230.0,43960.71,293093.0,25543.0,12436.0,87788.13,30504.0,270493.1,52271.0,22357.0,623054.0,12669.05,86872.07,29404.0,33241.0,19271.0,32939.0,860632.0,292225.8,30032.0,3416.014,51096.98,18819.0,37270.8,3084820.0,18000.0,21707.0,281444.0,30341.0,18432.0,14733.0,25171.0,42502.0,1705915.0,8513.0,2232.034,16519.0,5888.413,111573.0,148237.0,207937.0,72875.0,6065.651,33519.0,21204.0,24816.91,492180.0,14774.0,19142.0,11811.0,26240.99,8074.558,554.3914,9590.0,2694.246,6892.533,2678.293,12919.82,17570.0,5198580.0,76688.0,63154.0,7710.176,9651.0,6839.0,49178.0,7408.786,1070607.0,97420.0,8061.0,7372.978,9492.295,114490.9,41587.0
2,asthma,431636.0,230146.0,263710.0,19096.0,742059.0,66959.0,9654.62,41491.0,13283.0,162142.0,35181.0,457904.0,114571.0,16139.0,1049345.0,11765.74,200303.0,28550.0,23338.35,10098.0,36460.0,1133157.0,1113944.0,38287.0,4805.294,148555.0,38272.26,71895.0,5764204.0,29551.0,24692.0,432542.1,46596.0,24602.0,13814.0,35426.0,71883.0,1935782.0,8342.0,2888.637,17528.0,28092.0,260944.0,151944.0,131457.0,109772.0,10116.0,47186.0,28072.0,23680.0,700518.0,13107.0,19610.0,3269.023,32775.0,9534.439,104543.0,13902.0,5271.946,15218.0,2951.0,4400.186,67718.0,7674692.0,113125.0,163957.0,18287.14,14109.0,7771.0,32800.0,10494.0,1243353.0,159891.0,12293.0,6037.228,30837.0,106667.0,39050.0
3,asthma,228035.0,274172.0,150737.0,6082.0,1447991.0,79276.0,45720.0,63219.0,15858.0,141013.0,48312.0,469350.0,94620.0,16877.16,881756.0,23323.5,148753.0,21702.75,25916.01,14218.0,37787.0,789319.0,406446.0,33884.0,6819.664,65098.44,19668.0,39959.0,5694774.0,21170.0,13369.0,378186.0,40766.0,22922.0,16758.0,34209.0,62133.0,1796996.0,9156.0,3361.0,30816.0,44982.82,258261.0,244725.0,326175.0,113515.0,9636.729,28128.0,13693.0,27711.0,681167.0,11935.0,29740.0,4312.0,50640.21,10044.05,79652.0,11192.0,4351.0,10824.05,7541.0,9799.0,58321.0,6061089.0,165791.0,81069.0,16142.0,20204.0,13520.0,84792.0,12477.32,1259338.0,110765.0,16244.1,7282.927,28959.0,87147.62,59843.88
4,asthma,257445.7,142833.0,105124.0,9815.0,825122.0,27984.44,20177.0,50510.0,7423.0,84522.0,37634.0,477633.0,105344.0,20513.0,895901.0,2562.0,481274.0,13966.0,8100.0,6313.0,34470.0,541806.0,368076.0,25083.0,3433.0,51782.0,18679.0,40154.0,6763523.0,14134.0,15689.0,294211.0,24664.0,14452.0,6268.0,21397.0,46258.0,2033090.0,7260.0,799.8196,30844.0,56515.0,249730.0,144601.0,204560.0,66902.0,7363.0,77844.0,9666.0,17872.0,689525.0,11878.0,23105.0,4332.0,25882.0,8678.45,73158.0,5678.0,3073.0,9415.0,41815.0,16626.0,11378.0,5840030.0,270198.0,54720.0,14260.0,8947.0,11528.0,10447.0,15453.0,1058525.0,165803.0,8661.515,5041.0,9275.08,105337.5,22535.0
5,asthma,81001.0,101951.0,57367.0,2621.0,227185.8,10048.0,7243.0,24284.0,8770.0,38297.0,17444.0,371541.0,324815.0,12376.0,638956.0,6374.0,91573.0,9540.0,14339.0,7415.0,65701.0,190582.0,659296.0,23847.0,6017.0,58110.0,18089.0,32188.99,2360428.0,18789.0,17069.0,266129.0,28559.0,13851.0,7703.0,214153.0,43475.0,1796892.0,5046.0,1172.607,2407.843,15839.0,181964.0,110868.0,9795.0,62604.0,6305.0,16308.0,13433.86,27021.0,440372.0,13122.0,44749.0,9049.0,15814.0,17280.0,84972.0,8574.0,3366.0,5740.0,4323.0,6507.0,2337.679,6259983.0,37209.0,95460.0,6422.0,7671.0,5423.0,185993.0,9553.717,1199985.0,19903.0,8965.0,10133.0,1541.204,201136.0,12794.0
6,asthma,266680.9,106632.0,117891.0,3786.0,474362.0,18471.0,8716.0,38965.0,9886.118,77674.0,30550.0,416492.0,180533.0,15491.0,911734.0,2649.0,60535.0,13880.15,12611.0,11552.0,41378.0,415001.0,396334.0,38265.83,5703.0,153443.0,42144.0,23399.0,4168952.0,27353.0,30811.0,375108.0,42236.0,20522.0,11520.0,26195.0,68280.0,4185722.0,9503.0,1104.57,13955.0,9741.0,193911.0,118199.0,34387.0,70841.0,15907.0,15127.0,8733.0,47809.0,733704.0,21696.0,26945.0,6023.0,24067.0,8977.0,81927.0,10886.0,4969.507,10520.0,6677.0,18523.0,9372.0,6282203.0,1140179.0,92310.0,7215.322,8486.0,14472.0,13801.0,8565.384,1410591.0,115937.0,12722.0,149599.0,5218.0,143917.0,20304.0
7,asthma,285571.0,100782.0,142677.0,5035.0,214170.8,8161.0,19713.0,21631.0,6846.0,28522.0,23398.0,394663.0,45443.4,10202.0,489266.0,4851.0,75639.74,11755.0,7830.0,5268.0,38083.0,729954.0,5224.0,20955.0,4712.0,35706.0,14471.0,13886.14,1855372.0,11269.0,13473.0,257148.0,27594.0,12486.0,5838.0,35519.0,41554.0,764876.0,3560.0,39699.0,9411.0,4849.0,139529.0,111010.0,7415.0,68927.0,5628.0,8983.0,3748.0,10364.0,587448.0,5950.702,23875.0,1951.709,20777.0,7383.869,1411.246,6843.0,3367.665,9773.209,14615.0,8777.0,5730.0,3207118.0,382841.0,66030.0,6074.0,9158.0,6320.0,77433.0,9487.618,7156.241,114208.0,6899.33,7255.0,9681.0,105629.0,15580.17
8,asthma,237405.0,846639.0,83478.0,6336.0,1565351.0,53170.0,10948.09,59740.0,19717.0,88114.0,58372.0,287576.0,90913.0,15838.95,548009.0,21769.97,63585.0,15551.0,14548.0,30956.0,54658.0,1142505.0,338628.0,46248.0,5886.0,85803.37,21559.02,26074.46,3834201.0,12229.0,53757.0,457196.0,38601.0,34189.98,11079.0,33562.0,84788.0,2402561.0,8685.0,68715.0,23994.0,10395.0,290363.0,189230.0,177229.0,120840.0,16442.42,29955.0,58412.54,37397.0,1186277.0,25429.0,43728.0,4465.275,64656.12,9307.986,85130.0,10198.0,4286.0,12605.0,8350.0,13918.68,14981.0,6458989.0,100952.0,96139.0,17638.0,109183.0,12674.0,113273.0,13444.0,1053665.0,69131.0,11760.0,32495.92,25114.0,90116.0,77180.0
9,asthma,519234.0,170301.0,95565.0,9877.0,579830.0,18485.23,6817.137,40865.0,9309.0,112670.0,48546.0,781447.0,80001.0,22539.0,1312278.0,6611.0,81589.0,19333.33,19485.0,11215.0,40318.0,586267.0,503476.0,43356.0,8007.0,83238.22,32165.0,44794.0,6225743.0,8818.0,39422.0,455409.0,38348.0,21822.1,12114.0,30236.0,71517.0,2427561.0,8987.0,5448.0,26029.0,4730.0,208200.0,185884.5,53919.0,78643.0,11850.0,11495.0,8026.467,35280.0,850577.0,20828.0,40643.0,13774.0,32850.0,19480.0,78110.0,12076.0,4519.0,15045.0,13381.0,12766.0,3761.0,6102384.0,1315293.0,96901.0,11557.0,5614.0,10773.0,112678.2,13670.0,1427406.0,275158.0,11863.0,10277.0,1659.678,197533.0,22538.0
